,measure,descr,param,mean,sd,25%,75%,2.50%,97.50%,Rhat,geno,trt,Pr
Y[2],uH,no_descr,posterior value,21.9968849,0.693275243,21.53226474,22.46885829,20.62011067,23.34209982,1.000022459,G11,15,1
Y[3],uH,no_descr,posterior value,27.29700803,0.729473409,26.80164992,27.79545257,25.87307642,28.72944808,0.999866121,G11,20,1
Y[4],uH,no_descr,posterior value,28.23479055,0.740639722,27.73997746,28.73885882,26.76558831,29.67570463,0.99996769,G11,25,1
Y[5],uH,no_descr,posterior value,23.64996273,0.698778611,23.17684374,24.12252167,22.28752952,25.02314218,0.999819801,G11,Sat'd,1
Y[6],uH,no_descr,posterior value,29.93089603,0.678300364,29.4751297,30.39291351,28.59611738,31.22484689,1.000004325,G2,10,1
Y[7],uH,no_descr,posterior value,31.12915017,0.741018179,30.63106773,31.61907674,29.67432791,32.58800504,1.000034281,G2,15,1
Y[8],uH,no_descr,posterior value,34.94198784,0.746086071,34.43923427,35.44476848,33.47578154,36.40469903,0.999954028,G2,20,1
Y[9],uH,no_descr,posterior value,36.04765684,0.742256417,35.55117903,36.53825185,34.59091071,37.50375099,0.999907032,G2,25,1
Y[10],uH,no_descr,posterior value,31.47927854,0.767043809,30.97023769,31.9947456,29.94328953,32.98168936,1.000118865,G2,Sat'd,1
Y[11],uH,no_descr,posterior value,33.93549215,0.711016076,33.45402709,34.40839821,32.5489533,35.33805227,1.000362579,G5,10,1
Y[12],uH,no_descr,posterior value,35.42411145,0.749044778,34.92034034,35.92983033,33.96669299,36.89129028,0.999963311,G5,15,1
Y[13],uH,no_descr,posterior value,37.94293833,0.753617964,37.43983603,38.45937356,36.4724641,39.39743143,0.999991428,G5,20,1
Y[14],uH,no_descr,posterior value,37.31083346,0.77570196,36.79343617,37.82279884,35.76604362,38.86015066,0.999906522,G5,25,1
Y[15],uH,no_descr,posterior value,34.84418222,0.746929556,34.3502814,35.35207118,33.37521426,36.29662515,0.999921039,G5,Sat'd,1
b[1],urgr,(Intercept),beta,0.104799138,0.167490763,-0.007906218,0.218250147,-0.222994263,0.431566341,1.001153508,none,none,0.66
b[2],urgr,(trt)15,beta,0.482811896,0.23496368,0.325901006,0.638832527,0.012587105,0.941412652,1.001227624,none,none,1
b[3],urgr,(trt)20,beta,2.44537465,0.234042428,2.287541914,2.602284473,1.991087474,2.907115143,1.000907464,none,none,1
b[4],urgr,(trt)25,beta,2.433112803,0.237828584,2.274380961,2.595766961,1.961731638,2.896800187,1.00093368,none,none,1
b[5],urgr,(trt)30,beta,1.307427912,0.23122681,1.151267793,1.464689847,0.856951719,1.761223071,1.000577502,none,none,1
b[6],urgr,(geno)2,beta,0.337622561,0.225176661,0.182979747,0.489899507,-0.09454723,0.77605118,1.000723467,none,none,0.89
b[7],urgr,(geno)5,beta,0.183185985,0.232745027,0.027754453,0.338908658,-0.273464584,0.63545448,1.001421446,none,none,0.7
b[8],urgr,(trt)15:(geno)2,beta,0.152575647,0.323021748,-0.065430598,0.374582022,-0.482348268,0.787505616,1.000768882,none,none,0.62
b[9],urgr,(trt)20:(geno)2,beta,0.284776928,0.32314664,0.065598183,0.497605235,-0.34491882,0.928422195,1.000642646,none,none,0.73
b[10],urgr,(trt)25:(geno)2,beta,0.66723918,0.326420667,0.448711027,0.886102653,0.031238716,1.313377579,1.000511884,none,none,1
b[11],urgr,(trt)30:(geno)2,beta,0.572048008,0.324525869,0.350057725,0.790565554,-0.065423018,1.208146763,1.000318441,none,none,0.95
b[12],urgr,(trt)15:(geno)5,beta,-0.261697421,0.329956334,-0.480941268,-0.039506755,-0.909933217,0.382135298,1.001061785,none,none,0.7
b[13],urgr,(trt)20:(geno)5,beta,-1.25066952,0.330033667,-1.478633306,-1.027582453,-1.895210389,-0.610236652,1.000863068,none,none,1
b[14],urgr,(trt)25:(geno)5,beta,-1.252537082,0.333704294,-1.477661723,-1.02851304,-1.908255226,-0.595658378,1.000906227,none,none,1
b[15],urgr,(trt)30:(geno)5,beta,-0.920242241,0.326700377,-1.139258506,-0.696597744,-1.558624187,-0.294193581,1.000466411,none,none,1
G_E[1],urgr,no_descr,G11[R]-G2[R],-0.622399489,0.235000275,-0.779833842,-0.463237828,-1.083532775,-0.165386337,1.00008638,none,none,1
G_E[2],urgr,no_descr,G11[R]-G5,1.067483535,0.237331124,0.909724387,1.227704604,0.597734588,1.529207985,0.999948553,none,none,1
G_E[3],urgr,no_descr,G2[R]-G5,1.689883024,0.239071131,1.530440001,1.85297382,1.21677218,2.152744075,1.000106762,none,none,1
T_E[1],urgr,no_descr,trt_effect,1.667181815,0.184734984,1.543181585,1.792429383,1.305059941,2.028650899,1.001422159,none,none,1
I_E[1],urgr,no_descr,int_effect,-0.251063313,0.219792497,-0.397966025,-0.10435873,-0.68270118,0.175598408,1.001533453,none,none,0.8
Y[1],urgr,no_descr,posterior value,0.104799138,0.167490763,-0.007906218,0.218250147,-0.222994263,0.431566341,1.001153508,G11,10,0.66
Y[2],urgr,no_descr,posterior value,0.587611034,0.167326647,0.475119055,0.703164348,0.25456805,0.916459012,1.000291961,G11,15,1
Y[3],urgr,no_descr,posterior value,2.550173788,0.166469402,2.439163794,2.66335909,2.223118513,2.875692576,0.999964,G11,20,1
Y[4],urgr,no_descr,posterior value,2.537911941,0.167847831,2.42520784,2.652887116,2.206708116,2.856023844,0.999991865,G11,25,1
Y[5],urgr,no_descr,posterior value,1.412227049,0.163013169,1.303989366,1.521374342,1.09187313,1.733755876,1.000199137,G11,Sat'd,1
Y[6],urgr,no_descr,posterior value,0.442421699,0.160227632,0.335291529,0.54982244,0.121906805,0.754242731,1.000093055,G2,10,1
Y[7],urgr,no_descr,posterior value,1.077809243,0.168093736,0.964786147,1.191213981,0.742914684,1.405146482,1.000168975,G2,15,1
Y[8],urgr,no_descr,posterior value,3.172573277,0.168697292,3.059961748,3.284612459,2.839357005,3.507871097,1.00009381,G2,20,1
Y[9],urgr,no_descr,posterior value,3.542773683,0.167883876,3.429547472,3.654983548,3.218943988,3.871040139,0.999922284,G2,25,1
Y[10],urgr,no_descr,posterior value,2.321897618,0.172697498,2.205648509,2.438353464,1.983598843,2.662528653,0.999983865,G2,Sat'd,1
Y[11],urgr,no_descr,posterior value,0.287985123,0.165877556,0.174405978,0.399325098,-0.038111336,0.611523135,1.000263099,G5,10,0.94
Y[12],urgr,no_descr,posterior value,0.509099598,0.169260448,0.394620893,0.623426859,0.176454055,0.839112014,0.999909573,G5,15,1
Y[13],urgr,no_descr,posterior value,1.482690253,0.170206115,1.369130962,1.597213088,1.153156319,1.818938697,1.000035976,G5,20,1
Y[14],urgr,no_descr,posterior value,1.468560844,0.168761438,1.355741592,1.582394093,1.134920676,1.797907436,0.999964869,G5,25,1
Y[15],urgr,no_descr,posterior value,0.675170793,0.167474131,0.56236425,0.788976974,0.347151906,1.004873452,0.999933728,G5,Sat'd,1
b[1],max_H,(Intercept),beta,22.73435489,0.831020118,22.17736268,23.28749196,21.13025324,24.35602649,1.00076383,none,none,1
b[2],max_H,(trt)15,beta,2.379038945,1.056857099,1.654228551,3.104280201,0.357543838,4.467693076,1.000386248,none,none,1
b[3],max_H,(trt)20,beta,14.3238167,1.173962481,13.54914231,15.12212958,11.99940112,16.58309996,1.000394081,none,none,1
b[4],max_H,(trt)25,beta,15.36026113,1.226908189,14.53865484,16.19881439,12.94086562,17.7241239,1.000455857,none,none,1
b[5],max_H,(trt)30,beta,6.408733752,1.177820924,5.6210679,7.196069568,4.078388804,8.741684837,1.000457751,none,none,1
b[6],max_H,(geno)2,beta,9.506029881,1.018957965,8.838705157,10.19659651,7.447175305,11.41996567,1.000613663,none,none,1
b[7],max_H,(geno)5,beta,12.03744095,1.170426678,11.22995577,12.83200547,9.803332962,14.34654291,1.000725473,none,none,1
b[8],max_H,(trt)15:(geno)2,beta,0.739198767,1.360856078,-0.166730566,1.606024803,-1.829678948,3.513724332,1.000429448,none,none,0.66
b[9],max_H,(trt)20:(geno)2,beta,0.673558517,1.408781538,-0.267728834,1.571118139,-1.990507349,3.617996359,1.000282151,none,none,0.65
b[10],max_H,(trt)25:(geno)2,beta,2.238367795,1.560577341,1.133196372,3.262473359,-0.602853271,5.470586376,1.000121552,none,none,0.9
b[11],max_H,(trt)30:(geno)2,beta,1.647972164,1.480656561,0.621215572,2.589179995,-1.063312476,4.758353292,1.000322514,none,none,0.82
b[12],max_H,(trt)15:(geno)5,beta,0.503013818,1.416497788,-0.433857334,1.430943544,-2.259455759,3.330611764,1.000380296,none,none,0.6
b[13],max_H,(trt)20:(geno)5,beta,-5.350875602,1.746220333,-6.524493815,-4.163228601,-8.761944841,-1.927870317,1.000327806,none,none,1
b[14],max_H,(trt)25:(geno)5,beta,-7.16962654,1.776762702,-8.373424294,-5.986635126,-10.57912422,-3.639026102,1.00021553,none,none,1
b[15],max_H,(trt)30:(geno)5,beta,-2.661883635,1.648005832,-3.76520566,-1.512892025,-5.992392403,0.360163102,1.000222432,none,none,0.94
G_E[1],max_H,no_descr,G11[R]-G2[R],-10.1795884,1.172052782,-10.95762366,-9.390499862,-12.4982647,-7.927402393,0.999885042,none,none,1
G_E[2],max_H,no_descr,G11[R]-G5,-6.68656535,1.300992585,-7.557764999,-5.810213425,-9.263468532,-4.152997531,0.999925924,none,none,1
G_E[3],max_H,no_descr,G2[R]-G5,3.493023048,1.272059838,2.630250132,4.336870828,1.03400926,6.003677556,0.999859762,none,none,1
T_E[1],max_H,no_descr,trt_effect,9.617962631,0.879800445,9.026951231,10.21684815,7.900147997,11.32878585,1.000675476,none,none,1
I_E[1],max_H,no_descr,int_effect,-1.172534339,0.944080853,-1.803806818,-0.546383168,-2.990974142,0.712918867,1.000828802,none,none,0.81
Y[1],max_H,no_descr,posterior value,22.73435489,0.831020118,22.17736268,23.28749196,21.13025324,24.35602649,1.00076383,G11,10,1
Y[2],max_H,no_descr,posterior value,25.11339383,0.84147815,24.54420735,25.67556531,23.46266975,26.76755786,0.999900046,G11,15,1
Y[3],max_H,no_descr,posterior value,37.05817159,0.889960591,36.45806778,37.6632773,35.31391077,38.78211427,1.000059741,G11,20,1
Y[4],max_H,no_descr,posterior value,38.09461601,0.906501836,37.49617308,38.70660362,36.29891022,39.8704931,1.000264788,G11,25,1
Y[5],max_H,no_descr,posterior value,29.14308864,0.871759646,28.56388942,29.72775334,27.44182451,30.86767297,0.999852554,G11,Sat'd,1
Y[6],max_H,no_descr,posterior value,32.24038477,0.809378347,31.6970266,32.79081129,30.66592977,33.81817363,0.999966891,G2,10,1
Y[7],max_H,no_descr,posterior value,35.35862248,0.877639585,34.76394219,35.94643732,33.64867729,37.08244152,0.999856809,G2,15,1
Y[8],max_H,no_descr,posterior value,47.23775998,0.86978352,46.64800715,47.82092214,45.57113811,48.96305926,0.999936627,G2,20,1
Y[9],max_H,no_descr,posterior value,49.83901369,0.895079856,49.23231994,50.43516187,48.09236959,51.60020879,0.999968426,G2,25,1
Y[10],max_H,no_descr,posterior value,40.29709068,0.915083122,39.67659944,40.91040045,38.5288186,42.10968858,0.999957944,G2,Sat'd,1
Y[11],max_H,no_descr,posterior value,34.77179584,0.885601787,34.17998674,35.37299417,33.04604552,36.51990059,0.999970373,G5,10,1
Y[12],max_H,no_descr,posterior value,37.6538486,0.883531214,37.06131846,38.24942545,35.93885914,39.39826192,0.999848901,G5,15,1
Y[13],max_H,no_descr,posterior value,43.74473694,0.929426629,43.11793714,44.36707606,41.90349751,45.55110561,0.999927496,G5,20,1
Y[14],max_H,no_descr,posterior value,42.96243042,0.938331962,42.34075653,43.58218036,41.12013394,44.83619073,0.999901228,G5,25,1
Y[15],max_H,no_descr,posterior value,38.51864595,0.917288115,37.90855743,39.13063525,36.69360022,40.3341293,0.999956205,G5,Sat'd,1
b[1],max_rgr,(Intercept),beta,1.130036191,0.374550988,0.876285366,1.386304203,0.403598917,1.856425713,1.000305691,none,none,1
b[2],max_rgr,(trt)15,beta,1.760991321,0.518580766,1.417245458,2.109530359,0.727943999,2.771894769,1.000231991,none,none,1
b[3],max_rgr,(trt)20,beta,4.263039649,0.544702335,3.892869805,4.634031089,3.201397302,5.321341992,1.000202586,none,none,1
b[4],max_rgr,(trt)25,beta,4.130520837,0.535549045,3.767083956,4.493982748,3.08567508,5.178238666,1.000099854,none,none,1
b[5],max_rgr,(trt)30,beta,3.576536812,0.533543239,3.217065215,3.939957797,2.52988306,4.621712012,1.000141745,none,none,1
b[6],max_rgr,(geno)2,beta,0.93023364,0.506901912,0.585055891,1.278000427,-0.071152632,1.916824316,1.00003131,none,none,0.96
b[7],max_rgr,(geno)5,beta,0.344345062,0.502867218,0.007419267,0.680387772,-0.632767013,1.350076329,1.000235077,none,none,0.68
b[8],max_rgr,(trt)15:(geno)2,beta,0.272081389,0.709773977,-0.204618569,0.753061066,-1.124087233,1.674206527,1.000098784,none,none,0.6
b[9],max_rgr,(trt)20:(geno)2,beta,1.160565846,0.746640765,0.650868818,1.659367314,-0.297138973,2.643948015,1.000087641,none,none,0.9
b[10],max_rgr,(trt)25:(geno)2,beta,1.544886545,0.733925426,1.0499876,2.034328415,0.125552898,3.000433626,0.999904656,none,none,1
b[11],max_rgr,(trt)30:(geno)2,beta,2.483895252,0.75556357,1.970302898,2.985487695,1.023294905,3.977533777,0.999909453,none,none,1
b[12],max_rgr,(trt)15:(geno)5,beta,-1.046736479,0.709125789,-1.520679091,-0.566993159,-2.444219544,0.356760785,1.00012471,none,none,0.87
b[13],max_rgr,(trt)20:(geno)5,beta,-2.064178797,0.748054446,-2.56689315,-1.556436747,-3.555584357,-0.60844294,1.000085912,none,none,1
b[14],max_rgr,(trt)25:(geno)5,beta,-1.401664843,0.732601894,-1.892156513,-0.912751374,-2.832647091,0.005546805,1.000090877,none,none,1
b[15],max_rgr,(trt)30:(geno)5,beta,-1.601236152,0.73226987,-2.093586937,-1.099914175,-3.058360232,-0.216572017,0.999986921,none,none,1
G_E[1],max_rgr,no_descr,G11[R]-G2[R],-2.090799486,0.5572589,-2.465680785,-1.715207465,-3.192540122,-1.004744607,0.999935156,none,none,1
G_E[2],max_rgr,no_descr,G11[R]-G5,1.719833735,0.561530984,1.341906439,2.091846953,0.61952187,2.834514497,0.99999543,none,none,1
G_E[3],max_rgr,no_descr,G2[R]-G5,3.810633221,0.556681402,3.436182313,4.183317211,2.725059395,4.897342184,0.999973072,none,none,1
T_E[1],max_rgr,no_descr,trt_effect,3.432772155,0.412711817,3.153308642,3.711383658,2.621835841,4.242840224,1.000334104,none,none,1
I_E[1],max_rgr,no_descr,int_effect,-0.081548405,0.472800207,-0.404917925,0.239411752,-1.00622069,0.840237791,1.000227738,none,none,0.54
Y[1],max_rgr,no_descr,posterior value,1.130036191,0.374550988,0.876285366,1.386304203,0.403598917,1.856425713,1.000305691,G11,10,1
Y[2],max_rgr,no_descr,posterior value,2.891027512,0.384099504,2.632126401,3.149465575,2.144972565,3.649286713,0.999880181,G11,15,1
Y[3],max_rgr,no_descr,posterior value,5.39307584,0.396657088,5.120962775,5.664826346,4.62726043,6.177930406,1.000034221,G11,20,1
Y[4],max_rgr,no_descr,posterior value,5.260557028,0.393664904,4.994243505,5.52188877,4.485863045,6.032416214,0.99991241,G11,25,1
Y[5],max_rgr,no_descr,posterior value,4.706573002,0.385282392,4.447573542,4.965244799,3.961620509,5.466817022,0.999871281,G11,Sat'd,1
Y[6],max_rgr,no_descr,posterior value,2.06026983,0.374339236,1.806220014,2.316044395,1.335431372,2.7939956,0.999862641,G2,10,1
Y[7],max_rgr,no_descr,posterior value,4.09334254,0.395785276,3.823645591,4.365300321,3.327909752,4.85913492,0.999951687,G2,15,1
Y[8],max_rgr,no_descr,posterior value,7.483875326,0.398109196,7.2187882,7.751020645,6.708488465,8.266858719,1.000027443,G2,20,1
Y[9],max_rgr,no_descr,posterior value,7.735677213,0.398320809,7.471146457,8.004990617,6.956709254,8.516460168,0.999842122,G2,25,1
Y[10],max_rgr,no_descr,posterior value,8.120701894,0.414838293,7.843592877,8.395629581,7.308605758,8.932283181,1.000015921,G2,Sat'd,1
Y[11],max_rgr,no_descr,posterior value,1.474381252,0.377291573,1.218290656,1.726553832,0.747801891,2.229638563,0.999886873,G5,10,1
Y[12],max_rgr,no_descr,posterior value,2.188636095,0.395975584,1.923130452,2.455441431,1.411442048,2.973760839,0.999930833,G5,15,1
Y[13],max_rgr,no_descr,posterior value,3.673242105,0.395808886,3.405085085,3.940812247,2.891779233,4.445454063,0.999930567,G5,20,1
Y[14],max_rgr,no_descr,posterior value,4.203237247,0.391001968,3.939290473,4.470651333,3.447400727,4.963673523,0.999874133,G5,25,1
Y[15],max_rgr,no_descr,posterior value,3.449681912,0.397915609,3.183004586,3.714965413,2.670986948,4.225150386,0.999866239,G5,Sat'd,1
b[1],B_above_recovery,(Intercept),beta,1.234571974,0.156788705,1.135320198,1.34324188,0.906199497,1.515085328,1.000753521,none,none,1
b[2],B_above_recovery,(trt)15,beta,0.645235148,0.190322649,0.519986119,0.768942008,0.271841646,1.019945049,1.000465866,none,none,1
b[3],B_above_recovery,(trt)20,beta,0.743058067,0.187845698,0.615978635,0.864795068,0.383421374,1.120994962,1.00046506,none,none,1
b[4],B_above_recovery,(trt)25,beta,0.97712957,0.175805547,0.855412632,1.0918279,0.649970997,1.338131373,1.000695732,none,none,1
b[5],B_above_recovery,(trt)30,beta,0.881561902,0.18059128,0.761127601,1.001291538,0.542906186,1.248895507,1.000383181,none,none,1
b[6],B_above_recovery,(geno)2,beta,0.235268726,0.20957514,0.099893779,0.371547908,-0.181023899,0.646746577,1.000920941,none,none,0.78
b[7],B_above_recovery,(geno)5,beta,0.630223024,0.187693366,0.506968407,0.750992578,0.26768375,1.006237969,1.001241856,none,none,1
b[8],B_above_recovery,(trt)15:(geno)2,beta,-0.356452783,0.264055547,-0.530944315,-0.181780241,-0.872286443,0.172350601,1.000525783,none,none,0.84
b[9],B_above_recovery,(trt)20:(geno)2,beta,-0.010643006,0.248785038,-0.176636181,0.151828891,-0.503446424,0.486974043,1.000579262,none,none,0.51
b[10],B_above_recovery,(trt)25:(geno)2,beta,-0.301833466,0.239134814,-0.459852955,-0.143350994,-0.765199521,0.175719072,1.000951708,none,none,0.81
b[11],B_above_recovery,(trt)30:(geno)2,beta,-0.196838634,0.242777494,-0.358286901,-0.033860976,-0.67225591,0.277651973,1.000746785,none,none,0.71
b[12],B_above_recovery,(trt)15:(geno)5,beta,-0.353668017,0.232729134,-0.506711352,-0.20361724,-0.804341618,0.117018408,1.000648909,none,none,0.87
b[13],B_above_recovery,(trt)20:(geno)5,beta,-0.223508247,0.224858344,-0.371394903,-0.077461849,-0.66738199,0.226498268,1.000810421,none,none,0.75
b[14],B_above_recovery,(trt)25:(geno)5,beta,-0.415703856,0.213953223,-0.555666173,-0.27523861,-0.841188348,0.00074271,1.001273008,none,none,1
b[15],B_above_recovery,(trt)30:(geno)5,beta,-0.298142925,0.218334942,-0.444954322,-0.153238846,-0.721806962,0.132468989,1.000730507,none,none,0.84
G_E[1],B_above_recovery,no_descr,G11[R]-G2[R],-1.814461135,1.072598288,-2.532798733,-1.096644286,-3.945536865,0.271344324,0.999903003,none,none,0.94
G_E[2],B_above_recovery,no_descr,G11[R]-G5,-3.611593324,1.042006575,-4.306149475,-2.920343542,-5.699586419,-1.553254597,0.999903372,none,none,1
G_E[3],B_above_recovery,no_descr,G2[R]-G5,-1.797132189,1.071604825,-2.51252734,-1.096093281,-3.892600321,0.334723869,0.999859267,none,none,0.92
T_E[1],B_above_recovery,no_descr,trt_effect,0.811746172,0.162472603,0.698282213,0.915495818,0.517026854,1.14765439,1.000644062,none,none,1
I_E[1],B_above_recovery,no_descr,int_effect,-0.269598867,0.183461949,-0.388102648,-0.146115729,-0.640022214,0.080628244,1.00122674,none,none,0.89
Y[1],B_above_recovery,no_descr,posterior value,3.478557478,0.532519253,3.112169893,3.831444484,2.474898779,4.549809334,1.000733625,G11,10,1
Y[2],B_above_recovery,no_descr,posterior value,6.592911879,0.721879245,6.119570035,7.084042742,5.144268745,7.966519867,0.999928428,G11,15,1
Y[3],B_above_recovery,no_descr,posterior value,7.265395208,0.751145748,6.771305681,7.774515363,5.715956655,8.681123122,1.000096033,G11,20,1
Y[4],B_above_recovery,no_descr,posterior value,9.161223771,0.735120842,8.677363224,9.661251485,7.657854698,10.56244513,0.999906532,G11,25,1
Y[5],B_above_recovery,no_descr,posterior value,8.334942081,0.766437854,7.829569328,8.855157985,6.781590791,9.796301079,0.999935033,G11,Sat'd,1
Y[6],B_above_recovery,no_descr,posterior value,4.395958144,0.633416432,3.983510934,4.826797928,3.126770086,5.606809113,1.000270306,G2,10,1
Y[7],B_above_recovery,no_descr,posterior value,5.844799268,0.676721953,5.404652538,6.310716147,4.473925479,7.129554431,0.999919367,G2,15,1
Y[8],B_above_recovery,no_descr,posterior value,9.079856343,0.783515735,8.574967343,9.60292487,7.48640632,10.580392,0.999907625,G2,20,1
Y[9],B_above_recovery,no_descr,posterior value,8.572354546,0.701861829,8.111116299,9.050355547,7.163030454,9.906664945,1.000055361,G2,25,1
Y[10],B_above_recovery,no_descr,posterior value,8.654432092,0.718069735,8.18336485,9.134441138,7.209177907,10.02480103,1.000049998,G2,Sat'd,1
Y[11],B_above_recovery,no_descr,posterior value,6.494961297,0.712464192,6.032495797,6.978137028,5.066394486,7.850759393,1.000219532,G5,10,1
Y[12],B_above_recovery,no_descr,posterior value,8.670859727,0.729587532,8.196576644,9.162232276,7.182405139,10.06925034,0.999891162,G5,15,1
